full_dp Group 1
4.000000 12.000000 0.266581
5.000000 12.000000 0.307751
6.000000 12.000000 0.281185
7.000000 12.000000 0.270896
8.000000 12.000000 0.347043
9.000000 12.000000 0.358693
10.000000 12.000000 0.315446
11.000000 12.000000 0.365344
12.000000 12.000000 0.460558
13.000000 12.000000 0.463263
14.000000 12.000000 0.304427
15.000000 12.000000 0.425329
16.000000 12.000000 0.544543
17.000000 12.000000 0.486758
18.000000 12.000000 0.292894
19.000000 12.000000 0.304667
20.000000 12.000000 0.411220
21.000000 12.000000 0.400688
22.000000 12.000000 0.257059
23.000000 12.000000 0.216536
24.000000 12.000000 0.248674
25.000000 12.000000 0.165488
26.000000 12.000000 0.163115
27.000000 12.000000 0.189237
28.000000 12.000000 0.178292
29.000000 12.000000 0.199245
30.000000 12.000000 0.229714
31.000000 12.000000 0.147188
0.000000 13.000000 0.254581
1.000000 13.000000 0.240829
2.000000 13.000000 0.141237
3.000000 13.000000 0.112058
4.000000 13.000000 0.175394
5.000000 13.000000 0.230063
6.000000 13.000000 0.228377
7.000000 13.000000 0.304208
8.000000 13.000000 0.356101
9.000000 13.000000 0.336135
10.000000 13.000000 0.328209
11.000000 13.000000 0.477369
12.000000 13.000000 0.573259
13.000000 13.000000 0.536758
14.000000 13.000000 0.463873
15.000000 13.000000 0.623483
16.000000 13.000000 0.680361
17.000000 13.000000 0.547292
18.000000 13.000000 0.302274
19.000000 13.000000 0.365989
20.000000 13.000000 0.368444
21.000000 13.000000 0.346052
22.000000 13.000000 0.211559
23.000000 13.000000 0.257792
24.000000 13.000000 0.307675
25.000000 13.000000 0.221794
26.000000 13.000000 0.174005
27.000000 13.000000 0.161830
28.000000 13.000000 0.148695
29.000000 13.000000 0.122071
30.000000 13.000000 0.131039
31.000000 13.000000 0.150233
0.000000 14.000000 0.250350
1.000000 14.000000 0.200130
2.000000 14.000000 0.135057
3.000000 14.000000 0.201207
4.000000 14.000000 0.178344
5.000000 14.000000 0.208605
6.000000 14.000000 0.256902
7.000000 14.000000 0.296186
8.000000 14.000000 0.266162
9.000000 14.000000 0.189565
10.000000 14.000000 0.362322
11.000000 14.000000 0.531749
12.000000 14.000000 0.577707
13.000000 14.000000 0.495014
14.000000 14.000000 0.526795
15.000000 14.000000 0.716562
16.000000 14.000000 0.805030
17.000000 14.000000 0.760673
18.000000 14.000000 0.660095
19.000000 14.000000 0.585540
20.000000 14.000000 0.459394
21.000000 14.000000 0.301936
22.000000 14.000000 0.201253
23.000000 14.000000 0.197526
24.000000 14.000000 0.279908
25.000000 14.000000 0.203864
26.000000 14.000000 0.140018
27.000000 14.000000 0.115386
28.000000 14.000000 0.127990
29.000000 14.000000 0.122187
30.000000 14.000000 0.072648
31.000000 14.000000 0.180245
0.000000 15.000000 0.201213
1.000000 15.000000 0.109892
2.000000 15.000000 0.211900
3.000000 15.000000 0.242413
4.000000 15.000000 0.211756
5.000000 15.000000 0.219264
6.000000 15.000000 0.250010
7.000000 15.000000 0.262816
8.000000 15.000000 0.211946
9.000000 15.000000 0.290785
10.000000 15.000000 0.431169
11.000000 15.000000 0.517408
12.000000 15.000000 0.429540
13.000000 15.000000 0.189965
14.000000 15.000000 0.357393
15.000000 15.000000 0.609474
16.000000 15.000000 0.886536
17.000000 15.000000 0.984476
18.000000 15.000000 0.894374
19.000000 15.000000 0.699986
20.000000 15.000000 0.482685
21.000000 15.000000 0.256241
22.000000 15.000000 0.279793
23.000000 15.000000 0.224160
24.000000 15.000000 0.205586
25.000000 15.000000 0.178042
26.000000 15.000000 0.146822
27.000000 15.000000 0.146213
28.000000 15.000000 0.168504
29.000000 15.000000 0.143837
30.000000 15.000000 0.059390
31.000000 15.000000 0.157914
0.000000 16.000000 0.181465
1.000000 16.000000 0.132552
2.000000 16.000000 0.211074
3.000000 16.000000 0.193726
4.000000 16.000000 0.170528
5.000000 16.000000 0.169719
6.000000 16.000000 0.179779
7.000000 16.000000 0.273536
8.000000 16.000000 0.287448
9.000000 16.000000 0.325223
10.000000 16.000000 0.418197
11.000000 16.000000 0.433004
12.000000 16.000000 0.277388
13.000000 16.000000 0.601928
14.000000 16.000000 0.643484
15.000000 16.000000 0.298730
16.000000 16.000000 0.816589
17.000000 16.000000 1.000000
18.000000 16.000000 0.905308
19.000000 16.000000 0.625586
20.000000 16.000000 0.297687
21.000000 16.000000 0.221772
22.000000 16.000000 0.342866
23.000000 16.000000 0.320554
24.000000 16.000000 0.253567
25.000000 16.000000 0.214853
26.000000 16.000000 0.144081
27.000000 16.000000 0.107503
28.000000 16.000000 0.161601
29.000000 16.000000 0.116516
30.000000 16.000000 0.151879
31.000000 16.000000 0.188108
0.000000 17.000000 0.102819
1.000000 17.000000 0.115108
2.000000 17.000000 0.177009
3.000000 17.000000 0.110139
4.000000 17.000000 0.214244
5.000000 17.000000 0.217949
6.000000 17.000000 0.167923
7.000000 17.000000 0.273507
8.000000 17.000000 0.252347
9.000000 17.000000 0.235334
10.000000 17.000000 0.326687
11.000000 17.000000 0.300763
12.000000 17.000000 0.426304
13.000000 17.000000 0.745780
14.000000 17.000000 0.843281
15.000000 17.000000 0.654170
16.000000 17.000000 0.541787
17.000000 17.000000 0.771876
18.000000 17.000000 0.719841
19.000000 17.000000 0.492890
20.000000 17.000000 0.385334
21.000000 17.000000 0.342691
22.000000 17.000000 0.300201
23.000000 17.000000 0.265312
24.000000 17.000000 0.247872
25.000000 17.000000 0.244701
26.000000 17.000000 0.211818
27.000000 17.000000 0.213773
28.000000 17.000000 0.225434
29.000000 17.000000 0.186854
30.000000 17.000000 0.162828
31.000000 17.000000 0.152334
0.000000 18.000000 0.175172
1.000000 18.000000 0.202444
2.000000 18.000000 0.185664
3.000000 18.000000 0.071152
4.000000 18.000000 0.199280
5.000000 18.000000 0.195669
6.000000 18.000000 0.174619
7.000000 18.000000 0.266737
8.000000 18.000000 0.241554
9.000000 18.000000 0.289680
10.000000 18.000000 0.322113
11.000000 18.000000 0.234615
12.000000 18.000000 0.377031
13.000000 18.000000 0.676395
14.000000 18.000000 0.815930
15.000000 18.000000 0.736855
16.000000 18.000000 0.385665
17.000000 18.000000 0.515427
18.000000 18.000000 0.658213
19.000000 18.000000 0.625649
20.000000 18.000000 0.509539
21.000000 18.000000 0.359554
22.000000 18.000000 0.261867
23.000000 18.000000 0.287147
24.000000 18.000000 0.325210
25.000000 18.000000 0.301481
26.000000 18.000000 0.239994
27.000000 18.000000 0.199841
28.000000 18.000000 0.188561
29.000000 18.000000 0.132230
30.000000 18.000000 0.073779
31.000000 18.000000 0.088883
0.000000 19.000000 0.164430
1.000000 19.000000 0.180972
2.000000 19.000000 0.162827
3.000000 19.000000 0.155978
4.000000 19.000000 0.152427
5.000000 19.000000 0.112456
6.000000 19.000000 0.225674
7.000000 19.000000 0.285789
8.000000 19.000000 0.265585
9.000000 19.000000 0.313660
10.000000 19.000000 0.314771
11.000000 19.000000 0.193198
12.000000 19.000000 0.296578
13.000000 19.000000 0.476542
14.000000 19.000000 0.616432
15.000000 19.000000 0.622953
16.000000 19.000000 0.517348
17.000000 19.000000 0.598831
18.000000 19.000000 0.678571
19.000000 19.000000 0.603950
20.000000 19.000000 0.426768
21.000000 19.000000 0.339325
22.000000 19.000000 0.368265
23.000000 19.000000 0.392798
24.000000 19.000000 0.387936
25.000000 19.000000 0.334205
26.000000 19.000000 0.264547
27.000000 19.000000 0.215887
28.000000 19.000000 0.194753
29.000000 19.000000 0.201614
30.000000 19.000000 0.195962
31.000000 19.000000 0.144011
0.000000 20.000000 0.150728
1.000000 20.000000 0.116912
2.000000 20.000000 0.166266
3.000000 20.000000 0.212537
4.000000 20.000000 0.196776
5.000000 20.000000 0.165479
6.000000 20.000000 0.236298
7.000000 20.000000 0.265040
8.000000 20.000000 0.226593
9.000000 20.000000 0.249479
10.000000 20.000000 0.246493
11.000000 20.000000 0.157208
12.000000 20.000000 0.332777
13.000000 20.000000 0.370007
14.000000 20.000000 0.389519
15.000000 20.000000 0.418823
16.000000 20.000000 0.428915
17.000000 20.000000 0.511957
18.000000 20.000000 0.523631
19.000000 20.000000 0.391707
20.000000 20.000000 0.237123
21.000000 20.000000 0.329025
22.000000 20.000000 0.353923
23.000000 20.000000 0.365854
24.000000 20.000000 0.350834
25.000000 20.000000 0.322063
26.000000 20.000000 0.301667
27.000000 20.000000 0.300146
28.000000 20.000000 0.305512
29.000000 20.000000 0.296573
30.000000 20.000000 0.253769
31.000000 20.000000 0.189241
0.000000 21.000000 0.271372
1.000000 21.000000 0.234461
2.000000 21.000000 0.214813
3.000000 21.000000 0.218409
4.000000 21.000000 0.180555
5.000000 21.000000 0.091917
6.000000 21.000000 0.189008
7.000000 21.000000 0.199391
8.000000 21.000000 0.180002
9.000000 21.000000 0.196003
10.000000 21.000000 0.206338
11.000000 21.000000 0.258613
12.000000 21.000000 0.352535
13.000000 21.000000 0.369885
14.000000 21.000000 0.322291
15.000000 21.000000 0.274785
16.000000 21.000000 0.262203
17.000000 21.000000 0.316521
18.000000 21.000000 0.282387
19.000000 21.000000 0.121045
20.000000 21.000000 0.239374
21.000000 21.000000 0.244643
22.000000 21.000000 0.253669
23.000000 21.000000 0.230110
24.000000 21.000000 0.240670
25.000000 21.000000 0.291623
26.000000 21.000000 0.292400
27.000000 21.000000 0.297831
28.000000 21.000000 0.312957
29.000000 21.000000 0.298637
30.000000 21.000000 0.264106
31.000000 21.000000 0.273694
0.000000 22.000000 0.286937
1.000000 22.000000 0.239155
2.000000 22.000000 0.213910
3.000000 22.000000 0.222365
4.000000 22.000000 0.188838
5.000000 22.000000 0.167103
6.000000 22.000000 0.231801
7.000000 22.000000 0.254421
8.000000 22.000000 0.249948
9.000000 22.000000 0.236080
10.000000 22.000000 0.172028
11.000000 22.000000 0.228508
12.000000 22.000000 0.359286
13.000000 22.000000 0.398586
14.000000 22.000000 0.361905
15.000000 22.000000 0.278081
16.000000 22.000000 0.197676
17.000000 22.000000 0.224232
18.000000 22.000000 0.191190
19.000000 22.000000 0.117336
20.000000 22.000000 0.199278
21.000000 22.000000 0.269921
22.000000 22.000000 0.276404
23.000000 22.000000 0.177654
24.000000 22.000000 0.205105
25.000000 22.000000 0.253867
26.000000 22.000000 0.230166
27.000000 22.000000 0.227882
28.000000 22.000000 0.252420
29.000000 22.000000 0.239442
30.000000 22.000000 0.252306
31.000000 22.000000 0.296182
0.000000 23.000000 0.228604
1.000000 23.000000 0.175023
2.000000 23.000000 0.175626
3.000000 23.000000 0.217477
4.000000 23.000000 0.195379
5.000000 23.000000 0.211370
6.000000 23.000000 0.272466
7.000000 23.000000 0.311290
8.000000 23.000000 0.316730
9.000000 23.000000 0.287766
10.000000 23.000000 0.229240
11.000000 23.000000 0.179829
12.000000 23.000000 0.307143
13.000000 23.000000 0.363265
14.000000 23.000000 0.347498
15.000000 23.000000 0.288877
16.000000 23.000000 0.254916
17.000000 23.000000 0.254625
18.000000 23.000000 0.209600
19.000000 23.000000 0.221793
20.000000 23.000000 0.301171
21.000000 23.000000 0.328315
22.000000 23.000000 0.282116
23.000000 23.000000 0.196593
24.000000 23.000000 0.201645
25.000000 23.000000 0.195692
26.000000 23.000000 0.163615
27.000000 23.000000 0.155474
28.000000 23.000000 0.185378
29.000000 23.000000 0.179400
30.000000 23.000000 0.236403
31.000000 23.000000 0.261573
0.000000 24.000000 0.139837
1.000000 24.000000 0.109328
2.000000 24.000000 0.117921
3.000000 24.000000 0.179889
4.000000 24.000000 0.183277
5.000000 24.000000 0.235482
6.000000 24.000000 0.273581
7.000000 24.000000 0.304785
8.000000 24.000000 0.317186
9.000000 24.000000 0.272838
10.000000 24.000000 0.223829
11.000000 24.000000 0.282743
12.000000 24.000000 0.323845
13.000000 24.000000 0.318164
14.000000 24.000000 0.287301
15.000000 24.000000 0.269228
16.000000 24.000000 0.279043
17.000000 24.000000 0.268027
18.000000 24.000000 0.224624
19.000000 24.000000 0.246514
20.000000 24.000000 0.294562
21.000000 24.000000 0.292643
22.000000 24.000000 0.230176
23.000000 24.000000 0.163337
24.000000 24.000000 0.140310
25.000000 24.000000 0.135367
26.000000 24.000000 0.157313
27.000000 24.000000 0.165649
28.000000 24.000000 0.170210
29.000000 24.000000 0.153049
30.000000 24.000000 0.213343
31.000000 24.000000 0.204254
0.000000 25.000000 0.110437
1.000000 25.000000 0.128928
2.000000 25.000000 0.066569
3.000000 25.000000 0.146510
4.000000 25.000000 0.202125
5.000000 25.000000 0.243101
6.000000 25.000000 0.244190
7.000000 25.000000 0.249830
8.000000 25.000000 0.260092
9.000000 25.000000 0.199069
10.000000 25.000000 0.188930
11.000000 25.000000 0.309498
12.000000 25.000000 0.346075
13.000000 25.000000 0.319829
14.000000 25.000000 0.274446
15.000000 25.000000 0.256115
16.000000 25.000000 0.251957
17.000000 25.000000 0.215746
18.000000 25.000000 0.171337
19.000000 25.000000 0.211562
20.000000 25.000000 0.234945
21.000000 25.000000 0.222175
22.000000 25.000000 0.184055
23.000000 25.000000 0.152998
24.000000 25.000000 0.093185
25.000000 25.000000 0.110202
26.000000 25.000000 0.165832
27.000000 25.000000 0.195309
28.000000 25.000000 0.181795
29.000000 25.000000 0.157340
30.000000 25.000000 0.189685
31.000000 25.000000 0.153735
0.000000 26.000000 0.132697
1.000000 26.000000 0.141376
2.000000 26.000000 0.118798
3.000000 26.000000 0.160454
4.000000 26.000000 0.206705
5.000000 26.000000 0.214564
6.000000 26.000000 0.191321
7.000000 26.000000 0.192748
8.000000 26.000000 0.189567
9.000000 26.000000 0.103732
10.000000 26.000000 0.200324
11.000000 26.000000 0.293072
12.000000 26.000000 0.316890
13.000000 26.000000 0.290578
14.000000 26.000000 0.252780
15.000000 26.000000 0.235201
16.000000 26.000000 0.223996
17.000000 26.000000 0.196114
18.000000 26.000000 0.202687
19.000000 26.000000 0.226600
20.000000 26.000000 0.222722
21.000000 26.000000 0.202668
22.000000 26.000000 0.175798
23.000000 26.000000 0.139404
24.000000 26.000000 0.065570
25.000000 26.000000 0.110321
26.000000 26.000000 0.164500
27.000000 26.000000 0.188332
28.000000 26.000000 0.173802
29.000000 26.000000 0.177665
30.000000 26.000000 0.184267
31.000000 26.000000 0.137029
0.000000 27.000000 0.141401
1.000000 27.000000 0.144838
2.000000 27.000000 0.146637
3.000000 27.000000 0.170284
4.000000 27.000000 0.188457
5.000000 27.000000 0.184275
6.000000 27.000000 0.192300
7.000000 27.000000 0.198775
8.000000 27.000000 0.153048
9.000000 27.000000 0.110789
10.000000 27.000000 0.217450
11.000000 27.000000 0.271810
12.000000 27.000000 0.284225
13.000000 27.000000 0.273819
14.000000 27.000000 0.261283
15.000000 27.000000 0.249629
16.000000 27.000000 0.238090
17.000000 27.000000 0.230334
18.000000 27.000000 0.248018
19.000000 27.000000 0.265765
20.000000 27.000000 0.253735
21.000000 27.000000 0.210043
22.000000 27.000000 0.140034
23.000000 27.000000 0.048641
24.000000 27.000000 0.121265
25.000000 27.000000 0.131380
26.000000 27.000000 0.143187
27.000000 27.000000 0.177354
28.000000 27.000000 0.191788
29.000000 27.000000 0.196666
30.000000 27.000000 0.180558
31.000000 27.000000 0.140877
0.000000 28.000000 0.135518
1.000000 28.000000 0.143404
2.000000 28.000000 0.154387
3.000000 28.000000 0.159930
4.000000 28.000000 0.161315
5.000000 28.000000 0.166339
6.000000 28.000000 0.207075
7.000000 28.000000 0.217471
8.000000 28.000000 0.151157
9.000000 28.000000 0.140506
10.000000 28.000000 0.239199
11.000000 28.000000 0.271984
12.000000 28.000000 0.264975
13.000000 28.000000 0.245191
14.000000 28.000000 0.231496
15.000000 28.000000 0.216868
16.000000 28.000000 0.203208
17.000000 28.000000 0.203042
18.000000 28.000000 0.228568
19.000000 28.000000 0.246864
20.000000 28.000000 0.222345
21.000000 28.000000 0.149098
22.000000 28.000000 0.093327
23.000000 28.000000 0.144501
24.000000 28.000000 0.166120
25.000000 28.000000 0.123101
26.000000 28.000000 0.135790
27.000000 28.000000 0.220480
28.000000 28.000000 0.240672
29.000000 28.000000 0.221418
30.000000 28.000000 0.183799
31.000000 28.000000 0.146720
0.000000 29.000000 0.120264
1.000000 29.000000 0.162255
2.000000 29.000000 0.185077
3.000000 29.000000 0.166614
4.000000 29.000000 0.148848
5.000000 29.000000 0.154451
6.000000 29.000000 0.197192
7.000000 29.000000 0.214598
8.000000 29.000000 0.158510
9.000000 29.000000 0.158693
10.000000 29.000000 0.238900
11.000000 29.000000 0.260966
12.000000 29.000000 0.244697
13.000000 29.000000 0.208253
14.000000 29.000000 0.168148
15.000000 29.000000 0.133535
16.000000 29.000000 0.111125
17.000000 29.000000 0.112224
18.000000 29.000000 0.134611
19.000000 29.000000 0.140044
20.000000 29.000000 0.108317
21.000000 29.000000 0.162318
22.000000 29.000000 0.176783
23.000000 29.000000 0.113061
24.000000 29.000000 0.159148
25.000000 29.000000 0.158259
26.000000 29.000000 0.165887
27.000000 29.000000 0.251512
28.000000 29.000000 0.273411
29.000000 29.000000 0.244282
30.000000 29.000000 0.194366
31.000000 29.000000 0.145848
0.000000 30.000000 0.134083
1.000000 30.000000 0.193899
2.000000 30.000000 0.226170
3.000000 30.000000 0.207546
4.000000 30.000000 0.170116
5.000000 30.000000 0.161268
6.000000 30.000000 0.188524
7.000000 30.000000 0.198405
8.000000 30.000000 0.138191
9.000000 30.000000 0.165450
10.000000 30.000000 0.216827
11.000000 30.000000 0.213543
12.000000 30.000000 0.193223
13.000000 30.000000 0.171129
14.000000 30.000000 0.140516
15.000000 30.000000 0.114276
16.000000 30.000000 0.099417
17.000000 30.000000 0.094897
18.000000 30.000000 0.099429
19.000000 30.000000 0.119226
20.000000 30.000000 0.170880
21.000000 30.000000 0.214487
22.000000 30.000000 0.209128
23.000000 30.000000 0.150652
24.000000 30.000000 0.198587
25.000000 30.000000 0.212676
26.000000 30.000000 0.181471
27.000000 30.000000 0.239209
28.000000 30.000000 0.263399
29.000000 30.000000 0.233452
30.000000 30.000000 0.180372
31.000000 30.000000 0.133207
0.000000 31.000000 0.178292
1.000000 31.000000 0.212381
2.000000 31.000000 0.238443
3.000000 31.000000 0.224651
4.000000 31.000000 0.186451
5.000000 31.000000 0.168125
6.000000 31.000000 0.188698
7.000000 31.000000 0.175887
8.000000 31.000000 0.062926
9.000000 31.000000 0.207946
10.000000 31.000000 0.230962
11.000000 31.000000 0.183118
12.000000 31.000000 0.163996
13.000000 31.000000 0.185853
14.000000 31.000000 0.183955
15.000000 31.000000 0.179948
16.000000 31.000000 0.182062
17.000000 31.000000 0.178436
18.000000 31.000000 0.166773
19.000000 31.000000 0.160881
20.000000 31.000000 0.177421
21.000000 31.000000 0.205192
22.000000 31.000000 0.216364
23.000000 31.000000 0.216186
24.000000 31.000000 0.235292
25.000000 31.000000 0.227258
26.000000 31.000000 0.171274
27.000000 31.000000 0.191899
28.000000 31.000000 0.209603
29.000000 31.000000 0.174991
30.000000 31.000000 0.125524
31.000000 31.000000 0.144198
full_dp Group 9
0.000000 0.000000 0.168032
1.000000 0.000000 0.129099
2.000000 0.000000 0.170069
3.000000 0.000000 0.208374
4.000000 0.000000 0.195942
5.000000 0.000000 0.161158
6.000000 0.000000 0.219188
7.000000 0.000000 0.255926
8.000000 0.000000 0.250148
9.000000 0.000000 0.210497
10.000000 0.000000 0.153492
11.000000 0.000000 0.174626
12.000000 0.000000 0.203566
13.000000 0.000000 0.197846
14.000000 0.000000 0.146404
15.000000 0.000000 0.165729
16.000000 0.000000 0.218045
17.000000 0.000000 0.235821
18.000000 0.000000 0.250839
19.000000 0.000000 0.248137
20.000000 0.000000 0.221866
21.000000 0.000000 0.215150
22.000000 0.000000 0.220593
23.000000 0.000000 0.199796
24.000000 0.000000 0.212117
25.000000 0.000000 0.224746
26.000000 0.000000 0.196664
27.000000 0.000000 0.235973
28.000000 0.000000 0.260032
29.000000 0.000000 0.219612
30.000000 0.000000 0.173058
31.000000 0.000000 0.184447
0.000000 1.000000 0.163136
1.000000 1.000000 0.109738
2.000000 1.000000 0.118076
3.000000 1.000000 0.109066
4.000000 1.000000 0.155218
5.000000 1.000000 0.249817
6.000000 1.000000 0.306894
7.000000 1.000000 0.310034
8.000000 1.000000 0.258686
9.000000 1.000000 0.178347
10.000000 1.000000 0.159698
11.000000 1.000000 0.190241
12.000000 1.000000 0.185927
13.000000 1.000000 0.142716
14.000000 1.000000 0.104343
15.000000 1.000000 0.168276
16.000000 1.000000 0.212689
17.000000 1.000000 0.209555
18.000000 1.000000 0.198744
19.000000 1.000000 0.216511
20.000000 1.000000 0.207153
21.000000 1.000000 0.157971
22.000000 1.000000 0.165732
23.000000 1.000000 0.207960
24.000000 1.000000 0.217700
25.000000 1.000000 0.207126
26.000000 1.000000 0.201348
27.000000 1.000000 0.229354
28.000000 1.000000 0.244949
29.000000 1.000000 0.233824
30.000000 1.000000 0.221293
31.000000 1.000000 0.203401
0.000000 2.000000 0.220705
1.000000 2.000000 0.166200
2.000000 2.000000 0.221493
3.000000 2.000000 0.209605
4.000000 2.000000 0.090639
5.000000 2.000000 0.284377
6.000000 2.000000 0.358851
7.000000 2.000000 0.352032
8.000000 2.000000 0.282248
9.000000 2.000000 0.196841
10.000000 2.000000 0.172221
11.000000 2.000000 0.177695
12.000000 2.000000 0.168843
13.000000 2.000000 0.088075
14.000000 2.000000 0.165225
15.000000 2.000000 0.231468
16.000000 2.000000 0.240333
17.000000 2.000000 0.207310
18.000000 2.000000 0.207746
19.000000 2.000000 0.246303
20.000000 2.000000 0.237507
21.000000 2.000000 0.161599
22.000000 2.000000 0.119628
23.000000 2.000000 0.190343
24.000000 2.000000 0.204657
25.000000 2.000000 0.204356
26.000000 2.000000 0.208522
27.000000 2.000000 0.207180
28.000000 2.000000 0.202407
29.000000 2.000000 0.239305
30.000000 2.000000 0.277972
31.000000 2.000000 0.274594
0.000000 3.000000 0.220807
1.000000 3.000000 0.165988
2.000000 3.000000 0.260191
3.000000 3.000000 0.262213
4.000000 3.000000 0.153248
5.000000 3.000000 0.265556
6.000000 3.000000 0.348310
7.000000 3.000000 0.348615
8.000000 3.000000 0.297185
9.000000 3.000000 0.224092
10.000000 3.000000 0.140976
11.000000 3.000000 0.070835
12.000000 3.000000 0.073208
13.000000 3.000000 0.092528
14.000000 3.000000 0.201003
15.000000 3.000000 0.270385
16.000000 3.000000 0.279792
17.000000 3.000000 0.245806
18.000000 3.000000 0.255108
19.000000 3.000000 0.285376
20.000000 3.000000 0.258181
21.000000 3.000000 0.159294
22.000000 3.000000 0.173998
23.000000 3.000000 0.200550
24.000000 3.000000 0.181633
25.000000 3.000000 0.179878
26.000000 3.000000 0.186012
27.000000 3.000000 0.178139
28.000000 3.000000 0.147322
29.000000 3.000000 0.236753
30.000000 3.000000 0.298958
31.000000 3.000000 0.295453
0.000000 4.000000 0.174591
1.000000 4.000000 0.143408
2.000000 4.000000 0.241826
3.000000 4.000000 0.261182
4.000000 4.000000 0.221836
5.000000 4.000000 0.232771
6.000000 4.000000 0.285219
7.000000 4.000000 0.299710
8.000000 4.000000 0.283342
9.000000 4.000000 0.221014
10.000000 4.000000 0.077899
11.000000 4.000000 0.140236
12.000000 4.000000 0.115411
13.000000 4.000000 0.075184
14.000000 4.000000 0.137220
15.000000 4.000000 0.210377
16.000000 4.000000 0.230459
17.000000 4.000000 0.203058
18.000000 4.000000 0.217834
19.000000 4.000000 0.244876
20.000000 4.000000 0.209243
21.000000 4.000000 0.096274
22.000000 4.000000 0.188710
23.000000 4.000000 0.201325
24.000000 4.000000 0.174465
25.000000 4.000000 0.153354
26.000000 4.000000 0.168511
27.000000 4.000000 0.177512
28.000000 4.000000 0.089783
29.000000 4.000000 0.234356
30.000000 4.000000 0.291599
31.000000 4.000000 0.269264
0.000000 5.000000 0.161411
1.000000 5.000000 0.210941
2.000000 5.000000 0.212235
3.000000 5.000000 0.233088
4.000000 5.000000 0.247519
5.000000 5.000000 0.238634
6.000000 5.000000 0.217419
7.000000 5.000000 0.214725
8.000000 5.000000 0.230495
9.000000 5.000000 0.202437
10.000000 5.000000 0.141481
11.000000 5.000000 0.160770
12.000000 5.000000 0.121463
13.000000 5.000000 0.094757
14.000000 5.000000 0.131737
15.000000 5.000000 0.075480
16.000000 5.000000 0.099370
17.000000 5.000000 0.133403
18.000000 5.000000 0.151866
19.000000 5.000000 0.146711
20.000000 5.000000 0.097185
21.000000 5.000000 0.117875
22.000000 5.000000 0.180231
23.000000 5.000000 0.201432
24.000000 5.000000 0.195522
25.000000 5.000000 0.183834
26.000000 5.000000 0.221162
27.000000 5.000000 0.215064
28.000000 5.000000 0.058000
29.000000 5.000000 0.242918
30.000000 5.000000 0.277276
31.000000 5.000000 0.207223
0.000000 6.000000 0.216759
1.000000 6.000000 0.268567
2.000000 6.000000 0.233817
3.000000 6.000000 0.201685
4.000000 6.000000 0.242948
5.000000 6.000000 0.261498
6.000000 6.000000 0.238731
7.000000 6.000000 0.166475
8.000000 6.000000 0.119423
9.000000 6.000000 0.202199
10.000000 6.000000 0.223289
11.000000 6.000000 0.207168
12.000000 6.000000 0.178371
13.000000 6.000000 0.156104
14.000000 6.000000 0.093316
15.000000 6.000000 0.169111
16.000000 6.000000 0.234402
17.000000 6.000000 0.237276
18.000000 6.000000 0.193957
19.000000 6.000000 0.139642
20.000000 6.000000 0.117079
21.000000 6.000000 0.085368
22.000000 6.000000 0.111401
23.000000 6.000000 0.196120
24.000000 6.000000 0.240266
25.000000 6.000000 0.260726
26.000000 6.000000 0.264713
27.000000 6.000000 0.215586
28.000000 6.000000 0.093142
29.000000 6.000000 0.244458
30.000000 6.000000 0.252449
31.000000 6.000000 0.118921
0.000000 7.000000 0.243234
1.000000 7.000000 0.294305
2.000000 7.000000 0.277303
3.000000 7.000000 0.210563
4.000000 7.000000 0.205827
5.000000 7.000000 0.256550
6.000000 7.000000 0.274479
7.000000 7.000000 0.246316
8.000000 7.000000 0.149959
9.000000 7.000000 0.206356
10.000000 7.000000 0.276892
11.000000 7.000000 0.279748
12.000000 7.000000 0.285292
13.000000 7.000000 0.291628
14.000000 7.000000 0.234260
15.000000 7.000000 0.231313
16.000000 7.000000 0.297528
17.000000 7.000000 0.296293
18.000000 7.000000 0.250441
19.000000 7.000000 0.215675
20.000000 7.000000 0.226107
21.000000 7.000000 0.231730
22.000000 7.000000 0.154023
23.000000 7.000000 0.192169
24.000000 7.000000 0.299819
25.000000 7.000000 0.317083
26.000000 7.000000 0.263515
27.000000 7.000000 0.145259
28.000000 7.000000 0.151528
29.000000 7.000000 0.210615
30.000000 7.000000 0.180634
31.000000 7.000000 0.117516
0.000000 8.000000 0.221006
1.000000 8.000000 0.272928
2.000000 8.000000 0.286871
3.000000 8.000000 0.253400
4.000000 8.000000 0.205385
5.000000 8.000000 0.210890
6.000000 8.000000 0.241889
7.000000 8.000000 0.253134
8.000000 8.000000 0.209270
9.000000 8.000000 0.210652
10.000000 8.000000 0.312295
11.000000 8.000000 0.356442
12.000000 8.000000 0.365695
13.000000 8.000000 0.331582
14.000000 8.000000 0.207324
15.000000 8.000000 0.213072
16.000000 8.000000 0.282363
17.000000 8.000000 0.264329
18.000000 8.000000 0.228305
19.000000 8.000000 0.241490
20.000000 8.000000 0.291419
21.000000 8.000000 0.303842
22.000000 8.000000 0.225577
23.000000 8.000000 0.219365
24.000000 8.000000 0.331827
25.000000 8.000000 0.324780
26.000000 8.000000 0.207222
27.000000 8.000000 0.136001
28.000000 8.000000 0.187783
29.000000 8.000000 0.139532
30.000000 8.000000 0.125635
31.000000 8.000000 0.171909
0.000000 9.000000 0.166322
1.000000 9.000000 0.206218
2.000000 9.000000 0.244736
3.000000 9.000000 0.259665
4.000000 9.000000 0.256058
5.000000 9.000000 0.226576
6.000000 9.000000 0.151156
7.000000 9.000000 0.198185
